,Sep,Force
639,1.29e-07,2.81e-10
640,1.29e-07,2.83e-10
641,1.28e-07,2.84e-10
642,1.29e-07,2.86e-10
643,1.29e-07,2.87e-10
644,1.29e-07,2.88e-10
645,1.29e-07,2.89e-10
646,1.29e-07,2.91e-10
647,1.29e-07,2.92e-10
648,1.29e-07,2.94e-10
649,1.29e-07,2.95e-10
650,1.29e-07,2.96e-10
651,1.29e-07,2.98e-10
652,1.29e-07,2.99e-10
653,1.29e-07,2.99e-10
654,1.29e-07,3e-10
655,1.29e-07,3.02e-10
656,1.29e-07,3.04e-10
657,1.29e-07,3.04e-10
658,1.29e-07,3.06e-10
659,1.29e-07,3.08e-10
660,1.29e-07,3.09e-10
661,1.29e-07,3.11e-10
662,1.29e-07,3.12e-10
663,1.29e-07,3.13e-10
664,1.29e-07,3.14e-10
665,1.29e-07,3.15e-10
666,1.3e-07,3.16e-10
667,1.3e-07,3.17e-10
668,1.3e-07,3.18e-10
669,1.3e-07,3.19e-10
670,1.3e-07,3.21e-10
671,1.3e-07,3.23e-10
672,1.3e-07,3.24e-10
673,1.3e-07,3.25e-10
674,1.3e-07,3.26e-10
675,1.3e-07,3.27e-10
676,1.37e-07,3.06e-10
677,1.79e-07,1.64e-10
678,2.22e-07,2.17e-11
679,2.28e-07,2.93e-12
680,2.28e-07,3.03e-12
681,2.29e-07,3.61e-12
682,2.28e-07,5.82e-12
683,2.29e-07,5.82e-12
684,2.29e-07,5.5e-12
685,2.3e-07,3.08e-12
686,2.31e-07,1.98e-12
687,2.31e-07,2.73e-12
688,2.31e-07,4.36e-12
689,2.31e-07,5.76e-12
690,2.32e-07,4.88e-12
691,2.32e-07,6.62e-12
692,2.31e-07,9.53e-12
693,2.32e-07,8.32e-12
694,2.34e-07,4.04e-12
695,2.34e-07,4.19e-12
696,2.34e-07,4.77e-12
697,2.35e-07,3.17e-12
698,2.36e-07,2.86e-12
699,2.36e-07,2.29e-12
700,2.37e-07,2.84e-12
701,2.36e-07,4.51e-12
702,2.36e-07,6.01e-12
703,2.37e-07,4.65e-12
704,2.38e-07,3.32e-12
705,2.38e-07,4.86e-12
706,2.38e-07,5.16e-12
707,2.39e-07,4.71e-12
708,2.39e-07,6.28e-12
709,2.4e-07,5.45e-12
710,2.4e-07,3.77e-12
711,2.41e-07,3.42e-12
712,2.41e-07,4.26e-12
713,2.42e-07,3.95e-12
714,2.42e-07,3.28e-12
715,2.42e-07,5.31e-12
716,2.42e-07,6.37e-12
717,2.43e-07,5.12e-12
718,2.44e-07,1.73e-12
719,2.45e-07,2.31e-12
720,2.45e-07,2.73e-12
721,2.45e-07,2.48e-12
722,2.45e-07,5.99e-12
723,2.45e-07,6.6e-12
724,2.46e-07,6e-12
725,2.46e-07,6.51e-12
726,2.46e-07,6.9e-12
727,2.47e-07,6.73e-12
728,2.48e-07,5.06e-12
729,2.49e-07,1.83e-12
730,2.5e-07,-1.01e-12
731,2.5e-07,3.07e-14
732,2.5e-07,2.05e-12
733,2.5e-07,2.65e-12
734,2.51e-07,3.06e-12
735,2.51e-07,3.9e-12
736,2.51e-07,4.97e-12
737,2.52e-07,4.13e-12
738,2.52e-07,4.2e-12
739,2.52e-07,4.64e-12
740,2.53e-07,2.8e-12
741,2.54e-07,9.36e-13
742,2.54e-07,2.97e-12
743,2.54e-07,4.72e-12
744,2.55e-07,3.46e-12
745,2.55e-07,2.85e-12
746,2.56e-07,1.36e-12
747,2.57e-07,4.58e-13
748,2.56e-07,4.08e-12
749,2.56e-07,5.5e-12
750,2.57e-07,5.09e-12
751,2.58e-07,3.74e-12
752,2.58e-07,2.44e-12
753,2.59e-07,9.15e-13
754,2.59e-07,3.19e-12
755,2.59e-07,4.91e-12
756,2.6e-07,2.39e-12
757,2.6e-07,4.21e-12
758,2.6e-07,4.81e-12
759,2.61e-07,3.29e-12
760,2.62e-07,2.35e-12
761,2.62e-07,3.24e-12
762,2.62e-07,3.79e-12
763,2.62e-07,4.8e-12
764,2.63e-07,4.8e-12
765,2.64e-07,2.96e-12
